i	requested_sparsity	achieved_sparsity	output	pval	fval
814	0.5	0.501695	./data/simulated_new/sparsity_0.5/814.tsv	9.99000999000999e-4	1.8215369810759678
814	0.6	0.601495	./data/simulated_new/sparsity_0.6/814.tsv	9.99000999000999e-4	1.5105109001489585
814	0.7	0.70112	./data/simulated_new/sparsity_0.7/814.tsv	9.99000999000999e-4	1.304334642327938
815	0	0.00426	./data/simulated_new/sparsity_0/815.tsv	9.99000999000999e-4	388.1913224836773
815	0.1	0.103815	./data/simulated_new/sparsity_0.1/815.tsv	9.99000999000999e-4	14.28525390319782
815	0.2	0.203385	./data/simulated_new/sparsity_0.2/815.tsv	9.99000999000999e-4	5.6191369856689954
815	0.3	0.30306	./data/simulated_new/sparsity_0.3/815.tsv	9.99000999000999e-4	3.434793529262448
815	0.4	0.402595	./data/simulated_new/sparsity_0.4/815.tsv	9.99000999000999e-4	2.4922240700101455
815	0.5	0.50204	./data/simulated_new/sparsity_0.5/815.tsv	9.99000999000999e-4	1.7976313458823383
815	0.6	0.601725	./data/simulated_new/sparsity_0.6/815.tsv	9.99000999000999e-4	1.6249049097808184
815	0.7	0.70116	./data/simulated_new/sparsity_0.7/815.tsv	9.99000999000999e-4	1.4191684721361313
816	0	0.00422	./data/simulated_new/sparsity_0/816.tsv	9.99000999000999e-4	397.06268699769987
816	0.1	0.10377	./data/simulated_new/sparsity_0.1/816.tsv	9.99000999000999e-4	14.617828636530604
816	0.2	0.203295	./data/simulated_new/sparsity_0.2/816.tsv	9.99000999000999e-4	5.452329820750512
816	0.3	0.30299	./data/simulated_new/sparsity_0.3/816.tsv	9.99000999000999e-4	3.551115567655535
816	0.4	0.40258	./data/simulated_new/sparsity_0.4/816.tsv	9.99000999000999e-4	2.6451098110898927
816	0.5	0.502155	./data/simulated_new/sparsity_0.5/816.tsv	9.99000999000999e-4	1.9897777173661464
816	0.6	0.6017	./data/simulated_new/sparsity_0.6/816.tsv	9.99000999000999e-4	1.610747891281344
816	0.7	0.701315	./data/simulated_new/sparsity_0.7/816.tsv	9.99000999000999e-4	1.6755331028313745
817	0	0.00436	./data/simulated_new/sparsity_0/817.tsv	9.99000999000999e-4	376.53115408204974
817	0.1	0.1039	./data/simulated_new/sparsity_0.1/817.tsv	9.99000999000999e-4	15.341306186401845
817	0.2	0.203525	./data/simulated_new/sparsity_0.2/817.tsv	9.99000999000999e-4	6.216568331169648
817	0.3	0.303015	./data/simulated_new/sparsity_0.3/817.tsv	9.99000999000999e-4	3.8762328116783213
817	0.4	0.40252	./data/simulated_new/sparsity_0.4/817.tsv	9.99000999000999e-4	2.8295893584907725
817	0.5	0.50226	./data/simulated_new/sparsity_0.5/817.tsv	9.99000999000999e-4	2.0453826916253366
817	0.6	0.601675	./data/simulated_new/sparsity_0.6/817.tsv	9.99000999000999e-4	1.7542071217659823
817	0.7	0.701375	./data/simulated_new/sparsity_0.7/817.tsv	9.99000999000999e-4	1.4637663657186342
818	0	0.004575	./data/simulated_new/sparsity_0/818.tsv	9.99000999000999e-4	369.8367288904233
818	0.1	0.1041	./data/simulated_new/sparsity_0.1/818.tsv	9.99000999000999e-4	17.597024615268086
818	0.2	0.20372	./data/simulated_new/sparsity_0.2/818.tsv	9.99000999000999e-4	7.080311852971355
818	0.3	0.30315	./data/simulated_new/sparsity_0.3/818.tsv	9.99000999000999e-4	4.096431695338966
818	0.4	0.402855	./data/simulated_new/sparsity_0.4/818.tsv	9.99000999000999e-4	2.830619059370249
818	0.5	0.502265	./data/simulated_new/sparsity_0.5/818.tsv	9.99000999000999e-4	2.153781523615666
818	0.6	0.601825	./data/simulated_new/sparsity_0.6/818.tsv	9.99000999000999e-4	1.8709949616763286
818	0.7	0.70145	./data/simulated_new/sparsity_0.7/818.tsv	9.99000999000999e-4	1.4844501330573419
819	0	0.00462	./data/simulated_new/sparsity_0/819.tsv	9.99000999000999e-4	385.18638767660804
819	0.1	0.10417	./data/simulated_new/sparsity_0.1/819.tsv	9.99000999000999e-4	16.44101853135596
819	0.2	0.203765	./data/simulated_new/sparsity_0.2/819.tsv	9.99000999000999e-4	6.35798944317915
819	0.3	0.30326	./data/simulated_new/sparsity_0.3/819.tsv	9.99000999000999e-4	3.8647436512193956
819	0.4	0.40278	./data/simulated_new/sparsity_0.4/819.tsv	9.99000999000999e-4	2.9429842266667277
819	0.5	0.502355	./data/simulated_new/sparsity_0.5/819.tsv	9.99000999000999e-4	2.0885628059162404
819	0.6	0.60171	./data/simulated_new/sparsity_0.6/819.tsv	9.99000999000999e-4	1.7761915834445523
819	0.7	0.701325	./data/simulated_new/sparsity_0.7/819.tsv	9.99000999000999e-4	1.538558155219949
820	0	0.00495	./data/simulated_new/sparsity_0/820.tsv	9.99000999000999e-4	382.22562555292984
820	0.1	0.10439	./data/simulated_new/sparsity_0.1/820.tsv	9.99000999000999e-4	16.334620608738973
820	0.2	0.20395	./data/simulated_new/sparsity_0.2/820.tsv	9.99000999000999e-4	6.681299974119436
820	0.3	0.303485	./data/simulated_new/sparsity_0.3/820.tsv	9.99000999000999e-4	4.071799104907235
820	0.4	0.402885	./data/simulated_new/sparsity_0.4/820.tsv	9.99000999000999e-4	2.953461736506496
820	0.5	0.502545	./data/simulated_new/sparsity_0.5/820.tsv	9.99000999000999e-4	2.1453686137984356
820	0.6	0.60192	./data/simulated_new/sparsity_0.6/820.tsv	9.99000999000999e-4	1.9967065908506545
820	0.7	0.70153	./data/simulated_new/sparsity_0.7/820.tsv	9.99000999000999e-4	1.455096925334005
821	0	0.004485	./data/simulated_new/sparsity_0/821.tsv	9.99000999000999e-4	396.5926282995806
821	0.1	0.10412	./data/simulated_new/sparsity_0.1/821.tsv	9.99000999000999e-4	13.097662163393025
821	0.2	0.203685	./data/simulated_new/sparsity_0.2/821.tsv	9.99000999000999e-4	6.030927562779662
821	0.3	0.303095	./data/simulated_new/sparsity_0.3/821.tsv	9.99000999000999e-4	3.5977478208371823
821	0.4	0.40262	./data/simulated_new/sparsity_0.4/821.tsv	9.99000999000999e-4	2.518259894703784
821	0.5	0.502205	./data/simulated_new/sparsity_0.5/821.tsv	9.99000999000999e-4	1.9292998823536849
821	0.6	0.60179	./data/simulated_new/sparsity_0.6/821.tsv	9.99000999000999e-4	1.6113165260998075
821	0.7	0.701405	./data/simulated_new/sparsity_0.7/821.tsv	9.99000999000999e-4	1.3859856801299004
822	0	0.00443	./data/simulated_new/sparsity_0/822.tsv	9.99000999000999e-4	376.8925096273593
822	0.1	0.10402	./data/simulated_new/sparsity_0.1/822.tsv	9.99000999000999e-4	14.444699059688231
822	0.2	0.20352	./data/simulated_new/sparsity_0.2/822.tsv	9.99000999000999e-4	6.414144471044253
822	0.3	0.30304	./data/simulated_new/sparsity_0.3/822.tsv	9.99000999000999e-4	3.6097696493577818
822	0.4	0.40263	./data/simulated_new/sparsity_0.4/822.tsv	9.99000999000999e-4	2.611354330336466
822	0.5	0.502225	./data/simulated_new/sparsity_0.5/822.tsv	9.99000999000999e-4	1.9734136018475863
822	0.6	0.601825	./data/simulated_new/sparsity_0.6/822.tsv	9.99000999000999e-4	1.8036554710535386
822	0.7	0.701355	./data/simulated_new/sparsity_0.7/822.tsv	0.001998001998001998	1.312958121604492
823	0	0.004545	./data/simulated_new/sparsity_0/823.tsv	9.99000999000999e-4	385.36761122181065
823	0.1	0.104025	./data/simulated_new/sparsity_0.1/823.tsv	9.99000999000999e-4	15.903129972139268
823	0.2	0.203595	./data/simulated_new/sparsity_0.2/823.tsv	9.99000999000999e-4	6.524837466142142
823	0.3	0.30311	./data/simulated_new/sparsity_0.3/823.tsv	9.99000999000999e-4	4.031680076012108
823	0.4	0.402795	./data/simulated_new/sparsity_0.4/823.tsv	9.99000999000999e-4	2.558065061739005
823	0.5	0.502215	./data/simulated_new/sparsity_0.5/823.tsv	9.99000999000999e-4	2.0961302069631467
823	0.6	0.601855	./data/simulated_new/sparsity_0.6/823.tsv	9.99000999000999e-4	1.8556938874710263
823	0.7	0.70138	./data/simulated_new/sparsity_0.7/823.tsv	9.99000999000999e-4	1.4918969450046535
824	0	0.00533	./data/simulated_new/sparsity_0/824.tsv	9.99000999000999e-4	376.8508603244871
824	0.1	0.104805	./data/simulated_new/sparsity_0.1/824.tsv	9.99000999000999e-4	18.38799698440733
824	0.2	0.20414	./data/simulated_new/sparsity_0.2/824.tsv	9.99000999000999e-4	6.954405603601299
824	0.3	0.303785	./data/simulated_new/sparsity_0.3/824.tsv	9.99000999000999e-4	3.9969370272564406
824	0.4	0.40314	./data/simulated_new/sparsity_0.4/824.tsv	9.99000999000999e-4	2.9492813474221458
824	0.5	0.50253	./data/simulated_new/sparsity_0.5/824.tsv	9.99000999000999e-4	2.1799015670024806
824	0.6	0.60208	./data/simulated_new/sparsity_0.6/824.tsv	9.99000999000999e-4	1.7315918900954261
824	0.7	0.701695	./data/simulated_new/sparsity_0.7/824.tsv	9.99000999000999e-4	1.4771735183688401
825	0	0.00513	./data/simulated_new/sparsity_0/825.tsv	9.99000999000999e-4	377.086459202527
825	0.1	0.104635	./data/simulated_new/sparsity_0.1/825.tsv	9.99000999000999e-4	16.74540997277656
825	0.2	0.203985	./data/simulated_new/sparsity_0.2/825.tsv	9.99000999000999e-4	6.682744468230921
825	0.3	0.3036	./data/simulated_new/sparsity_0.3/825.tsv	9.99000999000999e-4	3.802447925348197
825	0.4	0.40304	./data/simulated_new/sparsity_0.4/825.tsv	9.99000999000999e-4	2.759184437040867
825	0.5	0.502645	./data/simulated_new/sparsity_0.5/825.tsv	9.99000999000999e-4	2.2661051825103087
825	0.6	0.6021	./data/simulated_new/sparsity_0.6/825.tsv	9.99000999000999e-4	1.8298431710779715
825	0.7	0.701455	./data/simulated_new/sparsity_0.7/825.tsv	9.99000999000999e-4	1.7125543189277013
826	0	0.0049	./data/simulated_new/sparsity_0/826.tsv	9.99000999000999e-4	390.41810860508167
826	0.1	0.1043	./data/simulated_new/sparsity_0.1/826.tsv	9.99000999000999e-4	14.865306057149773
826	0.2	0.20403	./data/simulated_new/sparsity_0.2/826.tsv	9.99000999000999e-4	6.049122267264667
826	0.3	0.303445	./data/simulated_new/sparsity_0.3/826.tsv	9.99000999000999e-4	3.847754333170319
826	0.4	0.40291	./data/simulated_new/sparsity_0.4/826.tsv	9.99000999000999e-4	2.7103918060992265
826	0.5	0.502435	./data/simulated_new/sparsity_0.5/826.tsv	9.99000999000999e-4	2.05432572296865
826	0.6	0.601895	./data/simulated_new/sparsity_0.6/826.tsv	9.99000999000999e-4	1.680889571842075
826	0.7	0.701495	./data/simulated_new/sparsity_0.7/826.tsv	9.99000999000999e-4	1.5592456988373893
827	0	0.00486	./data/simulated_new/sparsity_0/827.tsv	9.99000999000999e-4	396.42578868177884
827	0.1	0.10441	./data/simulated_new/sparsity_0.1/827.tsv	9.99000999000999e-4	14.276486354001037
827	0.2	0.203935	./data/simulated_new/sparsity_0.2/827.tsv	9.99000999000999e-4	5.944943765059886
827	0.3	0.303365	./data/simulated_new/sparsity_0.3/827.tsv	9.99000999000999e-4	3.521674364110288
827	0.4	0.40299	./data/simulated_new/sparsity_0.4/827.tsv	9.99000999000999e-4	2.5506396971267717
827	0.5	0.502435	./data/simulated_new/sparsity_0.5/827.tsv	9.99000999000999e-4	2.0923787969418854
827	0.6	0.602125	./data/simulated_new/sparsity_0.6/827.tsv	9.99000999000999e-4	1.6669449697713419
827	0.7	0.70154	./data/simulated_new/sparsity_0.7/827.tsv	9.99000999000999e-4	1.5629610788982442
828	0	0.00437	./data/simulated_new/sparsity_0/828.tsv	9.99000999000999e-4	397.92506181457384
828	0.1	0.10395	./data/simulated_new/sparsity_0.1/828.tsv	9.99000999000999e-4	13.617322890027973
828	0.2	0.20342	./data/simulated_new/sparsity_0.2/828.tsv	9.99000999000999e-4	5.717238027628443
828	0.3	0.303055	./data/simulated_new/sparsity_0.3/828.tsv	9.99000999000999e-4	3.4940554096440395
828	0.4	0.402535	./data/simulated_new/sparsity_0.4/828.tsv	9.99000999000999e-4	2.4172036879426826
828	0.5	0.50212	./data/simulated_new/sparsity_0.5/828.tsv	9.99000999000999e-4	2.024145699191975
828	0.6	0.60172	./data/simulated_new/sparsity_0.6/828.tsv	9.99000999000999e-4	1.514902536430097
828	0.7	0.701355	./data/simulated_new/sparsity_0.7/828.tsv	9.99000999000999e-4	1.5207897006401971
829	0	0.0043	./data/simulated_new/sparsity_0/829.tsv	9.99000999000999e-4	391.18089130045036
829	0.1	0.103915	./data/simulated_new/sparsity_0.1/829.tsv	9.99000999000999e-4	13.726730733348898
829	0.2	0.20338	./data/simulated_new/sparsity_0.2/829.tsv	9.99000999000999e-4	5.3706684136983345
829	0.3	0.302915	./data/simulated_new/sparsity_0.3/829.tsv	9.99000999000999e-4	3.4872028376703086
829	0.4	0.402505	./data/simulated_new/sparsity_0.4/829.tsv	9.99000999000999e-4	2.5508771523589666
829	0.5	0.50221	./data/simulated_new/sparsity_0.5/829.tsv	9.99000999000999e-4	1.8581904881552544
829	0.6	0.60168	./data/simulated_new/sparsity_0.6/829.tsv	9.99000999000999e-4	1.5643460716440427
829	0.7	0.701345	./data/simulated_new/sparsity_0.7/829.tsv	9.99000999000999e-4	1.2724046777765998
830	0	0.00551	./data/simulated_new/sparsity_0/830.tsv	9.99000999000999e-4	388.47665755190144
830	0.1	0.10495	./data/simulated_new/sparsity_0.1/830.tsv	9.99000999000999e-4	17.775494930172776
830	0.2	0.20447	./data/simulated_new/sparsity_0.2/830.tsv	9.99000999000999e-4	7.257628584650602
830	0.3	0.30386	./data/simulated_new/sparsity_0.3/830.tsv	9.99000999000999e-4	4.0469377070777375
830	0.4	0.40338	./data/simulated_new/sparsity_0.4/830.tsv	9.99000999000999e-4	2.90606205112636
830	0.5	0.502805	./data/simulated_new/sparsity_0.5/830.tsv	9.99000999000999e-4	2.211044202528712
830	0.6	0.6023	./data/simulated_new/sparsity_0.6/830.tsv	9.99000999000999e-4	1.798455149871694
830	0.7	0.701805	./data/simulated_new/sparsity_0.7/830.tsv	9.99000999000999e-4	1.5561343477910028
831	0	0.00482	./data/simulated_new/sparsity_0/831.tsv	9.99000999000999e-4	367.1435596673365
831	0.1	0.10442	./data/simulated_new/sparsity_0.1/831.tsv	9.99000999000999e-4	15.904416795443378
831	0.2	0.203705	./data/simulated_new/sparsity_0.2/831.tsv	9.99000999000999e-4	6.709594548581871
831	0.3	0.303435	./data/simulated_new/sparsity_0.3/831.tsv	9.99000999000999e-4	3.7663422588074362
831	0.4	0.40291	./data/simulated_new/sparsity_0.4/831.tsv	9.99000999000999e-4	2.620230753667677
831	0.5	0.50257	./data/simulated_new/sparsity_0.5/831.tsv	9.99000999000999e-4	2.107295428278297
831	0.6	0.601985	./data/simulated_new/sparsity_0.6/831.tsv	9.99000999000999e-4	1.4910233831623592
831	0.7	0.70137	./data/simulated_new/sparsity_0.7/831.tsv	9.99000999000999e-4	1.563260596786014
832	0	0.00566	./data/simulated_new/sparsity_0/832.tsv	9.99000999000999e-4	388.28852471688896
832	0.1	0.105165	./data/simulated_new/sparsity_0.1/832.tsv	9.99000999000999e-4	16.557265539445467
832	0.2	0.20461	./data/simulated_new/sparsity_0.2/832.tsv	9.99000999000999e-4	7.001831969242166
832	0.3	0.303925	./data/simulated_new/sparsity_0.3/832.tsv	9.99000999000999e-4	4.008071226255248
832	0.4	0.403385	./data/simulated_new/sparsity_0.4/832.tsv	9.99000999000999e-4	2.8788625897211095
832	0.5	0.502775	./data/simulated_new/sparsity_0.5/832.tsv	9.99000999000999e-4	2.1280755683276293
832	0.6	0.60227	./data/simulated_new/sparsity_0.6/832.tsv	9.99000999000999e-4	1.9029787571394596
832	0.7	0.70171	./data/simulated_new/sparsity_0.7/832.tsv	9.99000999000999e-4	1.594559493045468
833	0	0.00442	./data/simulated_new/sparsity_0/833.tsv	9.99000999000999e-4	391.44842488980606
833	0.1	0.10406	./data/simulated_new/sparsity_0.1/833.tsv	9.99000999000999e-4	15.604066480149106
833	0.2	0.203495	./data/simulated_new/sparsity_0.2/833.tsv	9.99000999000999e-4	6.485793193136396
833	0.3	0.30319	./data/simulated_new/sparsity_0.3/833.tsv	9.99000999000999e-4	3.6332082141238464
833	0.4	0.40266	./data/simulated_new/sparsity_0.4/833.tsv	9.99000999000999e-4	2.75736536205688
833	0.5	0.502185	./data/simulated_new/sparsity_0.5/833.tsv	9.99000999000999e-4	2.1570705102198553
833	0.6	0.60187	./data/simulated_new/sparsity_0.6/833.tsv	9.99000999000999e-4	1.6413565324107733
833	0.7	0.701375	./data/simulated_new/sparsity_0.7/833.tsv	9.99000999000999e-4	1.5152495996287059
834	0	0.004575	./data/simulated_new/sparsity_0/834.tsv	9.99000999000999e-4	396.4530672983654
834	0.1	0.10412	./data/simulated_new/sparsity_0.1/834.tsv	9.99000999000999e-4	14.66660645258149
834	0.2	0.203685	./data/simulated_new/sparsity_0.2/834.tsv	9.99000999000999e-4	6.074614233034016
834	0.3	0.303055	./data/simulated_new/sparsity_0.3/834.tsv	9.99000999000999e-4	3.6673475346280284
834	0.4	0.40261	./data/simulated_new/sparsity_0.4/834.tsv	9.99000999000999e-4	2.6781764558750254
834	0.5	0.50233	./data/simulated_new/sparsity_0.5/834.tsv	9.99000999000999e-4	1.9723401994057557
834	0.6	0.60177	./data/simulated_new/sparsity_0.6/834.tsv	9.99000999000999e-4	1.6084363065990464
834	0.7	0.701445	./data/simulated_new/sparsity_0.7/834.tsv	9.99000999000999e-4	1.3811438949909605
835	0	0.00522	./data/simulated_new/sparsity_0/835.tsv	9.99000999000999e-4	388.4559712634648
835	0.1	0.1047	./data/simulated_new/sparsity_0.1/835.tsv	9.99000999000999e-4	18.340885398916463
835	0.2	0.204115	./data/simulated_new/sparsity_0.2/835.tsv	9.99000999000999e-4	7.390730455363425
835	0.3	0.303665	./data/simulated_new/sparsity_0.3/835.tsv	9.99000999000999e-4	4.440648009252125
835	0.4	0.40315	./data/simulated_new/sparsity_0.4/835.tsv	9.99000999000999e-4	3.1599522992778897
835	0.5	0.5027	./data/simulated_new/sparsity_0.5/835.tsv	9.99000999000999e-4	2.2173818157257545
835	0.6	0.60212	./data/simulated_new/sparsity_0.6/835.tsv	9.99000999000999e-4	2.1021951219612562
835	0.7	0.70158	./data/simulated_new/sparsity_0.7/835.tsv	9.99000999000999e-4	1.5055365978522688
836	0	0.004165	./data/simulated_new/sparsity_0/836.tsv	9.99000999000999e-4	386.99827117616235
836	0.1	0.103775	./data/simulated_new/sparsity_0.1/836.tsv	9.99000999000999e-4	12.463306111779872
836	0.2	0.203405	./data/simulated_new/sparsity_0.2/836.tsv	9.99000999000999e-4	5.280647217851296
836	0.3	0.302915	./data/simulated_new/sparsity_0.3/836.tsv	9.99000999000999e-4	3.2571799918500965
836	0.4	0.402515	./data/simulated_new/sparsity_0.4/836.tsv	9.99000999000999e-4	2.4140472463824776
836	0.5	0.502185	./data/simulated_new/sparsity_0.5/836.tsv	9.99000999000999e-4	1.843840063012679
836	0.6	0.60167	./data/simulated_new/sparsity_0.6/836.tsv	9.99000999000999e-4	1.6281063997274534
836	0.7	0.701385	./data/simulated_new/sparsity_0.7/836.tsv	9.99000999000999e-4	1.3827171992769824
837	0	0.003615	./data/simulated_new/sparsity_0/837.tsv	9.99000999000999e-4	393.11863059863094
837	0.1	0.103265	./data/simulated_new/sparsity_0.1/837.tsv	9.99000999000999e-4	11.684515470827119
837	0.2	0.202905	./data/simulated_new/sparsity_0.2/837.tsv	9.99000999000999e-4	4.86391398756503
837	0.3	0.302525	./data/simulated_new/sparsity_0.3/837.tsv	9.99000999000999e-4	2.8433147195096526
837	0.4	0.402265	./data/simulated_new/sparsity_0.4/837.tsv	9.99000999000999e-4	2.3853604242268895
837	0.5	0.50179	./data/simulated_new/sparsity_0.5/837.tsv	9.99000999000999e-4	1.927252019312269
837	0.6	0.601455	./data/simulated_new/sparsity_0.6/837.tsv	9.99000999000999e-4	1.5329993856582549
837	0.7	0.70103	./data/simulated_new/sparsity_0.7/837.tsv	9.99000999000999e-4	1.4492500693061203
838	0	0.00484	./data/simulated_new/sparsity_0/838.tsv	9.99000999000999e-4	394.62665974096734
838	0.1	0.10437	./data/simulated_new/sparsity_0.1/838.tsv	9.99000999000999e-4	14.664376224780018
838	0.2	0.203855	./data/simulated_new/sparsity_0.2/838.tsv	9.99000999000999e-4	6.1703961933078135
838	0.3	0.30344	./data/simulated_new/sparsity_0.3/838.tsv	9.99000999000999e-4	3.714482645726398
838	0.4	0.40298	./data/simulated_new/sparsity_0.4/838.tsv	9.99000999000999e-4	2.668607189889932
838	0.5	0.50233	./data/simulated_new/sparsity_0.5/838.tsv	9.99000999000999e-4	1.799398371642254
838	0.6	0.601855	./data/simulated_new/sparsity_0.6/838.tsv	9.99000999000999e-4	1.6055046218508189
838	0.7	0.70136	./data/simulated_new/sparsity_0.7/838.tsv	9.99000999000999e-4	1.5926762045620357
839	0	0.00506	./data/simulated_new/sparsity_0/839.tsv	9.99000999000999e-4	394.1116727317429
839	0.1	0.1045	./data/simulated_new/sparsity_0.1/839.tsv	9.99000999000999e-4	16.106660645302288
839	0.2	0.204005	./data/simulated_new/sparsity_0.2/839.tsv	9.99000999000999e-4	6.525880727924929
839	0.3	0.30345	./data/simulated_new/sparsity_0.3/839.tsv	9.99000999000999e-4	3.9234814347617637
839	0.4	0.40299	./data/simulated_new/sparsity_0.4/839.tsv	9.99000999000999e-4	2.68593245559099
839	0.5	0.502565	./data/simulated_new/sparsity_0.5/839.tsv	9.99000999000999e-4	2.2671520740751205
839	0.6	0.60202	./data/simulated_new/sparsity_0.6/839.tsv	9.99000999000999e-4	1.6770775839747072
839	0.7	0.70146	./data/simulated_new/sparsity_0.7/839.tsv	9.99000999000999e-4	1.4738746953503798
840	0	0.004645	./data/simulated_new/sparsity_0/840.tsv	9.99000999000999e-4	391.109937846096
840	0.1	0.10412	./data/simulated_new/sparsity_0.1/840.tsv	9.99000999000999e-4	14.12895532108111
840	0.2	0.203695	./data/simulated_new/sparsity_0.2/840.tsv	9.99000999000999e-4	5.974336488746427
840	0.3	0.303305	./data/simulated_new/sparsity_0.3/840.tsv	9.99000999000999e-4	3.6276506800327275
840	0.4	0.402855	./data/simulated_new/sparsity_0.4/840.tsv	9.99000999000999e-4	2.4224395199026745
840	0.5	0.502265	./data/simulated_new/sparsity_0.5/840.tsv	9.99000999000999e-4	1.9568579752758333
840	0.6	0.601835	./data/simulated_new/sparsity_0.6/840.tsv	9.99000999000999e-4	1.7234427134959431
840	0.7	0.701405	./data/simulated_new/sparsity_0.7/840.tsv	9.99000999000999e-4	1.3872390684345186
841	0	0.00414	./data/simulated_new/sparsity_0/841.tsv	9.99000999000999e-4	374.74538589332684
841	0.1	0.103755	./data/simulated_new/sparsity_0.1/841.tsv	9.99000999000999e-4	15.12641420994619
841	0.2	0.20336	./data/simulated_new/sparsity_0.2/841.tsv	9.99000999000999e-4	6.334179780106147
841	0.3	0.302835	./data/simulated_new/sparsity_0.3/841.tsv	9.99000999000999e-4	3.6097429176464213
841	0.4	0.40241	./data/simulated_new/sparsity_0.4/841.tsv	9.99000999000999e-4	2.695945445251126
841	0.5	0.50193	./data/simulated_new/sparsity_0.5/841.tsv	9.99000999000999e-4	2.063722537222765
841	0.6	0.601595	./data/simulated_new/sparsity_0.6/841.tsv	9.99000999000999e-4	1.7383776579411785
841	0.7	0.701165	./data/simulated_new/sparsity_0.7/841.tsv	9.99000999000999e-4	1.4771221056697057
842	0	0.005155	./data/simulated_new/sparsity_0/842.tsv	9.99000999000999e-4	388.3431883817035
842	0.1	0.10448	./data/simulated_new/sparsity_0.1/842.tsv	9.99000999000999e-4	16.14835570037377
842	0.2	0.20411	./data/simulated_new/sparsity_0.2/842.tsv	9.99000999000999e-4	6.741390393608036
842	0.3	0.30372	./data/simulated_new/sparsity_0.3/842.tsv	9.99000999000999e-4	3.754980319144732
842	0.4	0.403085	./data/simulated_new/sparsity_0.4/842.tsv	9.99000999000999e-4	2.8063956262523275
842	0.5	0.50255	./data/simulated_new/sparsity_0.5/842.tsv	9.99000999000999e-4	2.3486326684203607
842	0.6	0.602185	./data/simulated_new/sparsity_0.6/842.tsv	9.99000999000999e-4	1.8472685922905654
842	0.7	0.701645	./data/simulated_new/sparsity_0.7/842.tsv	9.99000999000999e-4	1.5174249560673805
843	0	0.004715	./data/simulated_new/sparsity_0/843.tsv	9.99000999000999e-4	390.41073127120416
843	0.1	0.10429	./data/simulated_new/sparsity_0.1/843.tsv	9.99000999000999e-4	15.547219343787008
843	0.2	0.203745	./data/simulated_new/sparsity_0.2/843.tsv	9.99000999000999e-4	6.236115163778399
843	0.3	0.30342	./data/simulated_new/sparsity_0.3/843.tsv	9.99000999000999e-4	3.641537402480831
843	0.4	0.402975	./data/simulated_new/sparsity_0.4/843.tsv	9.99000999000999e-4	2.704189238286533
843	0.5	0.502465	./data/simulated_new/sparsity_0.5/843.tsv	9.99000999000999e-4	2.151354781269076
843	0.6	0.601845	./data/simulated_new/sparsity_0.6/843.tsv	9.99000999000999e-4	1.6661816314715299
843	0.7	0.701395	./data/simulated_new/sparsity_0.7/843.tsv	9.99000999000999e-4	1.5751527078751828
844	0	0.0043	./data/simulated_new/sparsity_0/844.tsv	9.99000999000999e-4	381.98586180551445
844	0.1	0.103875	./data/simulated_new/sparsity_0.1/844.tsv	9.99000999000999e-4	13.975094666309948
844	0.2	0.203495	./data/simulated_new/sparsity_0.2/844.tsv	9.99000999000999e-4	6.076739930095082
844	0.3	0.302945	./data/simulated_new/sparsity_0.3/844.tsv	9.99000999000999e-4	3.5212537927958434
844	0.4	0.402485	./data/simulated_new/sparsity_0.4/844.tsv	9.99000999000999e-4	2.5377635316917404
844	0.5	0.50216	./data/simulated_new/sparsity_0.5/844.tsv	9.99000999000999e-4	2.081779576639491
844	0.6	0.601685	./data/simulated_new/sparsity_0.6/844.tsv	9.99000999000999e-4	1.7706449170571237
844	0.7	0.7012	./data/simulated_new/sparsity_0.7/844.tsv	9.99000999000999e-4	1.6615823651376023
845	0	0.00426	./data/simulated_new/sparsity_0/845.tsv	9.99000999000999e-4	392.8908098656419
845	0.1	0.103835	./data/simulated_new/sparsity_0.1/845.tsv	9.99000999000999e-4	14.899733116874051
845	0.2	0.20343	./data/simulated_new/sparsity_0.2/845.tsv	9.99000999000999e-4	6.025215652141451
845	0.3	0.302915	./data/simulated_new/sparsity_0.3/845.tsv	9.99000999000999e-4	3.756924975298103
845	0.4	0.402535	./data/simulated_new/sparsity_0.4/845.tsv	9.99000999000999e-4	2.536250223964877
845	0.5	0.50221	./data/simulated_new/sparsity_0.5/845.tsv	9.99000999000999e-4	1.9994780066926048
845	0.6	0.6017	./data/simulated_new/sparsity_0.6/845.tsv	9.99000999000999e-4	1.7126622227780446
845	0.7	0.701355	./data/simulated_new/sparsity_0.7/845.tsv	9.99000999000999e-4	1.4407283472090147
846	0	0.004705	./data/simulated_new/sparsity_0/846.tsv	9.99000999000999e-4	399.03360621548796
846	0.1	0.1043	./data/simulated_new/sparsity_0.1/846.tsv	9.99000999000999e-4	16.13822745251984
846	0.2	0.20368	./data/simulated_new/sparsity_0.2/846.tsv	9.99000999000999e-4	6.693545854693948
846	0.3	0.30337	./data/simulated_new/sparsity_0.3/846.tsv	9.99000999000999e-4	3.955916508257416
846	0.4	0.402725	./data/simulated_new/sparsity_0.4/846.tsv	9.99000999000999e-4	2.657920349942501
846	0.5	0.50225	./data/simulated_new/sparsity_0.5/846.tsv	9.99000999000999e-4	2.218992009648153
846	0.6	0.6019	./data/simulated_new/sparsity_0.6/846.tsv	9.99000999000999e-4	1.8140813519756331
846	0.7	0.701285	./data/simulated_new/sparsity_0.7/846.tsv	9.99000999000999e-4	1.3890864016514508
